_id,userId,learningMaterialCompletion[0].learningMaterialId,learningMaterialCompletion[0].completed,learningMaterialCompletion[0]._id,quizScore,__v
670cca76e0941d56b05f1a00,670cca73e0941d56b05ee2ea,670cca73e0941d56b05ee93a,false,670cca76e0941d56b05f1a01,73,0
670cca76e0941d56b05f1a02,670cca73e0941d56b05ee3ce,670cca73e0941d56b05ee931,false,670cca76e0941d56b05f1a03,43,0
670cca76e0941d56b05f1a04,670cca73e0941d56b05ee60e,670cca73e0941d56b05ee828,false,670cca76e0941d56b05f1a05,75,0
670cca76e0941d56b05f1a06,670cca73e0941d56b05ee59e,670cca73e0941d56b05ee91f,false,670cca76e0941d56b05f1a07,64,0
670cca76e0941d56b05f1a08,670cca73e0941d56b05ee612,670cca73e0941d56b05ee7a0,false,670cca76e0941d56b05f1a09,98,0
670cca76e0941d56b05f1a0a,670cca73e0941d56b05ee4be,670cca73e0941d56b05ee7de,false,670cca76e0941d56b05f1a0b,22,0
670cca76e0941d56b05f1a0c,670cca73e0941d56b05ee580,670cca73e0941d56b05ee990,false,670cca76e0941d56b05f1a0d,74,0
670cca76e0941d56b05f1a0e,670cca73e0941d56b05ee631,670cca73e0941d56b05ee675,true,670cca76e0941d56b05f1a0f,33,0
670cca76e0941d56b05f1a10,670cca73e0941d56b05ee488,670cca73e0941d56b05ee863,true,670cca76e0941d56b05f1a11,19,0
670cca76e0941d56b05f1a12,670cca73e0941d56b05ee414,670cca73e0941d56b05ee683,false,670cca76e0941d56b05f1a13,76,0
670cca76e0941d56b05f1a14,670cca73e0941d56b05ee4f2,670cca73e0941d56b05ee9d3,true,670cca76e0941d56b05f1a15,16,0
670cca76e0941d56b05f1a16,670cca73e0941d56b05ee52b,670cca73e0941d56b05ee998,true,670cca76e0941d56b05f1a17,10,0
670cca76e0941d56b05f1a18,670cca73e0941d56b05ee2ba,670cca73e0941d56b05ee86f,false,670cca76e0941d56b05f1a19,62,0
670cca76e0941d56b05f1a1a,670cca73e0941d56b05ee365,670cca73e0941d56b05ee7bb,false,670cca76e0941d56b05f1a1b,13,0
670cca76e0941d56b05f1a1c,670cca73e0941d56b05ee4b4,670cca73e0941d56b05ee765,true,670cca76e0941d56b05f1a1d,48,0
670cca76e0941d56b05f1a1e,670cca73e0941d56b05ee4f0,670cca73e0941d56b05ee83a,true,670cca76e0941d56b05f1a1f,8,0
670cca76e0941d56b05f1a20,670cca73e0941d56b05ee405,670cca73e0941d56b05ee89a,true,670cca76e0941d56b05f1a21,21,0
670cca76e0941d56b05f1a22,670cca73e0941d56b05ee58c,670cca73e0941d56b05ee691,true,670cca76e0941d56b05f1a23,65,0
670cca76e0941d56b05f1a24,670cca73e0941d56b05ee27e,670cca73e0941d56b05ee738,true,670cca76e0941d56b05f1a25,87,0
670cca76e0941d56b05f1a26,670cca73e0941d56b05ee2a3,670cca73e0941d56b05ee904,true,670cca76e0941d56b05f1a27,79,0
670cca76e0941d56b05f1a28,670cca73e0941d56b05ee3d1,670cca73e0941d56b05ee730,true,670cca76e0941d56b05f1a29,31,0
670cca76e0941d56b05f1a2a,670cca73e0941d56b05ee2d1,670cca73e0941d56b05ee7a0,true,670cca76e0941d56b05f1a2b,30,0
670cca76e0941d56b05f1a2c,670cca73e0941d56b05ee44c,670cca73e0941d56b05ee971,false,670cca76e0941d56b05f1a2d,37,0
670cca76e0941d56b05f1a2e,670cca73e0941d56b05ee607,670cca73e0941d56b05ee9dc,true,670cca76e0941d56b05f1a2f,70,0
670cca76e0941d56b05f1a30,670cca73e0941d56b05ee4fd,670cca73e0941d56b05ee902,true,670cca76e0941d56b05f1a31,63,0
670cca76e0941d56b05f1a32,670cca73e0941d56b05ee3d6,670cca73e0941d56b05ee8b3,true,670cca76e0941d56b05f1a33,0,0
670cca76e0941d56b05f1a34,670cca73e0941d56b05ee39f,670cca73e0941d56b05ee974,true,670cca76e0941d56b05f1a35,19,0
670cca76e0941d56b05f1a36,670cca73e0941d56b05ee409,670cca73e0941d56b05ee73e,true,670cca76e0941d56b05f1a37,16,0
670cca76e0941d56b05f1a38,670cca73e0941d56b05ee4a1,670cca73e0941d56b05ee846,true,670cca76e0941d56b05f1a39,59,0
670cca76e0941d56b05f1a3a,670cca73e0941d56b05ee458,670cca73e0941d56b05ee928,true,670cca76e0941d56b05f1a3b,78,0
670cca76e0941d56b05f1a3c,670cca73e0941d56b05ee62d,670cca73e0941d56b05ee6f5,true,670cca76e0941d56b05f1a3d,60,0
670cca76e0941d56b05f1a3e,670cca73e0941d56b05ee516,670cca73e0941d56b05ee982,false,670cca76e0941d56b05f1a3f,55,0
670cca76e0941d56b05f1a40,670cca73e0941d56b05ee385,670cca73e0941d56b05ee775,true,670cca76e0941d56b05f1a41,43,0
670cca76e0941d56b05f1a42,670cca73e0941d56b05ee46e,670cca73e0941d56b05ee71a,true,670cca76e0941d56b05f1a43,86,0
670cca76e0941d56b05f1a44,670cca73e0941d56b05ee3f4,670cca73e0941d56b05ee9a8,true,670cca76e0941d56b05f1a45,16,0
670cca76e0941d56b05f1a46,670cca73e0941d56b05ee3ba,670cca73e0941d56b05ee7c3,true,670cca76e0941d56b05f1a47,9,0
670cca76e0941d56b05f1a48,670cca73e0941d56b05ee2ca,670cca73e0941d56b05ee8bb,false,670cca76e0941d56b05f1a49,66,0
670cca76e0941d56b05f1a4a,670cca73e0941d56b05ee464,670cca73e0941d56b05ee92b,true,670cca76e0941d56b05f1a4b,1,0
670cca76e0941d56b05f1a4c,670cca73e0941d56b05ee323,670cca73e0941d56b05ee6df,true,670cca76e0941d56b05f1a4d,47,0
670cca76e0941d56b05f1a4e,670cca73e0941d56b05ee63b,670cca73e0941d56b05ee752,false,670cca76e0941d56b05f1a4f,7,0
670cca76e0941d56b05f1a50,670cca73e0941d56b05ee4f6,670cca73e0941d56b05ee6bb,false,670cca76e0941d56b05f1a51,38,0
670cca76e0941d56b05f1a52,670cca73e0941d56b05ee2cf,670cca73e0941d56b05ee939,true,670cca76e0941d56b05f1a53,76,0
670cca76e0941d56b05f1a54,670cca73e0941d56b05ee3d5,670cca73e0941d56b05eea46,true,670cca76e0941d56b05f1a55,7,0
670cca76e0941d56b05f1a56,670cca73e0941d56b05ee591,670cca73e0941d56b05ee6af,false,670cca76e0941d56b05f1a57,95,0
670cca76e0941d56b05f1a58,670cca73e0941d56b05ee651,670cca73e0941d56b05ee800,true,670cca76e0941d56b05f1a59,88,0
670cca76e0941d56b05f1a5a,670cca73e0941d56b05ee569,670cca73e0941d56b05ee8b2,false,670cca76e0941d56b05f1a5b,48,0
670cca76e0941d56b05f1a5c,670cca73e0941d56b05ee526,670cca73e0941d56b05ee882,false,670cca76e0941d56b05f1a5d,52,0
670cca76e0941d56b05f1a5e,670cca73e0941d56b05ee4c0,670cca73e0941d56b05eea1a,true,670cca76e0941d56b05f1a5f,41,0
670cca76e0941d56b05f1a60,670cca73e0941d56b05ee378,670cca73e0941d56b05ee98e,false,670cca76e0941d56b05f1a61,79,0
670cca76e0941d56b05f1a62,670cca73e0941d56b05ee5f3,670cca73e0941d56b05ee737,false,670cca76e0941d56b05f1a63,61,0
670cca76e0941d56b05f1a64,670cca73e0941d56b05ee4d4,670cca73e0941d56b05eea44,false,670cca76e0941d56b05f1a65,68,0
670cca76e0941d56b05f1a66,670cca73e0941d56b05ee4cb,670cca73e0941d56b05ee94f,true,670cca76e0941d56b05f1a67,70,0
670cca76e0941d56b05f1a68,670cca73e0941d56b05ee3e9,670cca73e0941d56b05ee91b,false,670cca76e0941d56b05f1a69,77,0
670cca76e0941d56b05f1a6a,670cca73e0941d56b05ee419,670cca73e0941d56b05ee6d4,true,670cca76e0941d56b05f1a6b,80,0
670cca76e0941d56b05f1a6c,670cca73e0941d56b05ee61f,670cca73e0941d56b05ee97f,true,670cca76e0941d56b05f1a6d,6,0
670cca76e0941d56b05f1a6e,670cca73e0941d56b05ee4e6,670cca73e0941d56b05ee6d5,false,670cca76e0941d56b05f1a6f,70,0
670cca76e0941d56b05f1a70,670cca73e0941d56b05ee495,670cca73e0941d56b05ee8a1,false,670cca76e0941d56b05f1a71,92,0
670cca76e0941d56b05f1a72,670cca73e0941d56b05ee3ca,670cca73e0941d56b05ee818,false,670cca76e0941d56b05f1a73,53,0
670cca76e0941d56b05f1a74,670cca73e0941d56b05ee613,670cca73e0941d56b05ee6ff,false,670cca76e0941d56b05f1a75,51,0
670cca76e0941d56b05f1a76,670cca73e0941d56b05ee34c,670cca73e0941d56b05ee6fb,false,670cca76e0941d56b05f1a77,41,0
670cca76e0941d56b05f1a78,670cca73e0941d56b05ee41f,670cca73e0941d56b05ee904,false,670cca76e0941d56b05f1a79,82,0
670cca76e0941d56b05f1a7a,670cca73e0941d56b05ee474,670cca73e0941d56b05ee922,true,670cca76e0941d56b05f1a7b,59,0
670cca76e0941d56b05f1a7c,670cca73e0941d56b05ee644,670cca73e0941d56b05ee898,false,670cca76e0941d56b05f1a7d,19,0
670cca76e0941d56b05f1a7e,670cca73e0941d56b05ee2ae,670cca73e0941d56b05ee763,true,670cca76e0941d56b05f1a7f,80,0
670cca76e0941d56b05f1a80,670cca73e0941d56b05ee2d7,670cca73e0941d56b05eea01,false,670cca76e0941d56b05f1a81,28,0
670cca76e0941d56b05f1a82,670cca73e0941d56b05ee449,670cca73e0941d56b05ee7eb,true,670cca76e0941d56b05f1a83,50,0
670cca76e0941d56b05f1a84,670cca73e0941d56b05ee584,670cca73e0941d56b05ee9bd,true,670cca76e0941d56b05f1a85,43,0
670cca76e0941d56b05f1a86,670cca73e0941d56b05ee643,670cca73e0941d56b05ee817,true,670cca76e0941d56b05f1a87,6,0
670cca76e0941d56b05f1a88,670cca73e0941d56b05ee643,670cca73e0941d56b05ee857,false,670cca76e0941d56b05f1a89,40,0
670cca76e0941d56b05f1a8a,670cca73e0941d56b05ee45b,670cca73e0941d56b05ee6d7,false,670cca76e0941d56b05f1a8b,28,0
670cca76e0941d56b05f1a8c,670cca73e0941d56b05ee4d3,670cca73e0941d56b05ee712,false,670cca76e0941d56b05f1a8d,86,0
670cca76e0941d56b05f1a8e,670cca73e0941d56b05ee371,670cca73e0941d56b05ee8f1,false,670cca76e0941d56b05f1a8f,63,0
670cca76e0941d56b05f1a90,670cca73e0941d56b05ee39b,670cca73e0941d56b05ee7b3,false,670cca76e0941d56b05f1a91,91,0
670cca76e0941d56b05f1a92,670cca73e0941d56b05ee611,670cca73e0941d56b05ee8f4,true,670cca76e0941d56b05f1a93,0,0
670cca76e0941d56b05f1a94,670cca73e0941d56b05ee522,670cca73e0941d56b05ee6d9,true,670cca76e0941d56b05f1a95,82,0
670cca76e0941d56b05f1a96,670cca73e0941d56b05ee553,670cca73e0941d56b05ee762,true,670cca76e0941d56b05f1a97,2,0
670cca76e0941d56b05f1a98,670cca73e0941d56b05ee489,670cca73e0941d56b05ee985,false,670cca76e0941d56b05f1a99,59,0
670cca76e0941d56b05f1a9a,670cca73e0941d56b05ee628,670cca73e0941d56b05ee82b,false,670cca76e0941d56b05f1a9b,67,0
670cca76e0941d56b05f1a9c,670cca73e0941d56b05ee2e0,670cca73e0941d56b05ee963,false,670cca76e0941d56b05f1a9d,66,0
670cca76e0941d56b05f1a9e,670cca73e0941d56b05ee496,670cca73e0941d56b05ee9f4,true,670cca76e0941d56b05f1a9f,80,0
670cca76e0941d56b05f1aa0,670cca73e0941d56b05ee27e,670cca73e0941d56b05ee980,false,670cca76e0941d56b05f1aa1,28,0
670cca76e0941d56b05f1aa2,670cca73e0941d56b05ee3f6,670cca73e0941d56b05ee857,true,670cca76e0941d56b05f1aa3,15,0
670cca76e0941d56b05f1aa4,670cca73e0941d56b05ee4cf,670cca73e0941d56b05ee73d,false,670cca76e0941d56b05f1aa5,48,0
670cca76e0941d56b05f1aa6,670cca73e0941d56b05ee372,670cca73e0941d56b05ee8ab,false,670cca76e0941d56b05f1aa7,14,0
670cca76e0941d56b05f1aa8,670cca73e0941d56b05ee5ea,670cca73e0941d56b05ee788,true,670cca76e0941d56b05f1aa9,40,0
670cca76e0941d56b05f1aaa,670cca73e0941d56b05ee363,670cca73e0941d56b05ee747,true,670cca76e0941d56b05f1aab,34,0
670cca76e0941d56b05f1aac,670cca73e0941d56b05ee30a,670cca73e0941d56b05ee9d9,false,670cca76e0941d56b05f1aad,64,0
670cca76e0941d56b05f1aae,670cca73e0941d56b05ee34d,670cca73e0941d56b05ee9f7,true,670cca76e0941d56b05f1aaf,5,0
670cca76e0941d56b05f1ab0,670cca73e0941d56b05ee4ef,670cca73e0941d56b05ee827,false,670cca76e0941d56b05f1ab1,69,0
670cca76e0941d56b05f1ab2,670cca73e0941d56b05ee5d5,670cca73e0941d56b05ee974,false,670cca76e0941d56b05f1ab3,98,0
670cca76e0941d56b05f1ab4,670cca73e0941d56b05ee532,670cca73e0941d56b05ee821,true,670cca76e0941d56b05f1ab5,66,0
670cca76e0941d56b05f1ab6,670cca73e0941d56b05ee4d2,670cca73e0941d56b05ee788,true,670cca76e0941d56b05f1ab7,32,0
670cca76e0941d56b05f1ab8,670cca73e0941d56b05ee383,670cca73e0941d56b05ee8f7,false,670cca76e0941d56b05f1ab9,49,0
670cca76e0941d56b05f1aba,670cca73e0941d56b05ee3c6,670cca73e0941d56b05ee7bf,true,670cca76e0941d56b05f1abb,57,0
670cca76e0941d56b05f1abc,670cca73e0941d56b05ee35c,670cca73e0941d56b05ee6f1,true,670cca76e0941d56b05f1abd,29,0
670cca76e0941d56b05f1abe,670cca73e0941d56b05ee516,670cca73e0941d56b05ee9a4,false,670cca76e0941d56b05f1abf,75,0
670cca76e0941d56b05f1ac0,670cca73e0941d56b05ee5b7,670cca73e0941d56b05eea04,false,670cca76e0941d56b05f1ac1,27,0
670cca76e0941d56b05f1ac2,670cca73e0941d56b05ee4b8,670cca73e0941d56b05ee857,false,670cca76e0941d56b05f1ac3,98,0
670cca76e0941d56b05f1ac4,670cca73e0941d56b05ee45d,670cca73e0941d56b05ee90c,false,670cca76e0941d56b05f1ac5,73,0
670cca76e0941d56b05f1ac6,670cca73e0941d56b05ee439,670cca73e0941d56b05eea16,true,670cca76e0941d56b05f1ac7,59,0
670cca76e0941d56b05f1ac8,670cca73e0941d56b05ee636,670cca73e0941d56b05ee943,false,670cca76e0941d56b05f1ac9,56,0
670cca76e0941d56b05f1aca,670cca73e0941d56b05ee5eb,670cca73e0941d56b05ee9e0,true,670cca76e0941d56b05f1acb,66,0
670cca76e0941d56b05f1acc,670cca73e0941d56b05ee591,670cca73e0941d56b05ee673,true,670cca76e0941d56b05f1acd,17,0
670cca76e0941d56b05f1ace,670cca73e0941d56b05ee564,670cca73e0941d56b05ee94c,false,670cca76e0941d56b05f1acf,32,0
670cca76e0941d56b05f1ad0,670cca73e0941d56b05ee430,670cca73e0941d56b05ee723,true,670cca76e0941d56b05f1ad1,70,0
670cca76e0941d56b05f1ad2,670cca73e0941d56b05ee592,670cca73e0941d56b05ee9a4,false,670cca76e0941d56b05f1ad3,87,0
670cca76e0941d56b05f1ad4,670cca73e0941d56b05ee4be,670cca73e0941d56b05ee8e7,true,670cca76e0941d56b05f1ad5,63,0
670cca76e0941d56b05f1ad6,670cca73e0941d56b05ee61e,670cca73e0941d56b05ee88b,false,670cca76e0941d56b05f1ad7,64,0
670cca76e0941d56b05f1ad8,670cca73e0941d56b05ee376,670cca73e0941d56b05ee6f4,true,670cca76e0941d56b05f1ad9,66,0
670cca76e0941d56b05f1ada,670cca73e0941d56b05ee56a,670cca73e0941d56b05ee873,true,670cca76e0941d56b05f1adb,40,0
670cca76e0941d56b05f1adc,670cca73e0941d56b05ee414,670cca73e0941d56b05ee6b3,false,670cca76e0941d56b05f1add,31,0
670cca76e0941d56b05f1ade,670cca73e0941d56b05ee492,670cca73e0941d56b05ee713,true,670cca76e0941d56b05f1adf,78,0
670cca76e0941d56b05f1ae0,670cca73e0941d56b05ee52e,670cca73e0941d56b05eea39,false,670cca76e0941d56b05f1ae1,6,0
670cca76e0941d56b05f1ae2,670cca73e0941d56b05ee3de,670cca73e0941d56b05ee8ab,true,670cca76e0941d56b05f1ae3,12,0
670cca76e0941d56b05f1ae4,670cca73e0941d56b05ee3a4,670cca73e0941d56b05ee681,true,670cca76e0941d56b05f1ae5,95,0
670cca76e0941d56b05f1ae6,670cca73e0941d56b05ee626,670cca73e0941d56b05ee954,false,670cca76e0941d56b05f1ae7,69,0
670cca76e0941d56b05f1ae8,670cca73e0941d56b05ee44d,670cca73e0941d56b05ee684,true,670cca76e0941d56b05f1ae9,98,0
670cca76e0941d56b05f1aea,670cca73e0941d56b05ee309,670cca73e0941d56b05ee66e,true,670cca76e0941d56b05f1aeb,82,0
670cca76e0941d56b05f1aec,670cca73e0941d56b05ee278,670cca73e0941d56b05eea3f,false,670cca76e0941d56b05f1aed,0,0
670cca76e0941d56b05f1aee,670cca73e0941d56b05ee298,670cca73e0941d56b05ee8b4,true,670cca76e0941d56b05f1aef,33,0
670cca76e0941d56b05f1af0,670cca73e0941d56b05ee453,670cca73e0941d56b05ee96b,false,670cca76e0941d56b05f1af1,59,0
670cca76e0941d56b05f1af2,670cca73e0941d56b05ee338,670cca73e0941d56b05ee8ae,true,670cca76e0941d56b05f1af3,55,0
670cca76e0941d56b05f1af4,670cca73e0941d56b05ee410,670cca73e0941d56b05ee6f3,true,670cca76e0941d56b05f1af5,75,0
670cca76e0941d56b05f1af6,670cca73e0941d56b05ee381,670cca73e0941d56b05ee87c,false,670cca76e0941d56b05f1af7,61,0
670cca76e0941d56b05f1af8,670cca73e0941d56b05ee3f0,670cca73e0941d56b05eea42,true,670cca76e0941d56b05f1af9,14,0
670cca76e0941d56b05f1afa,670cca73e0941d56b05ee45b,670cca73e0941d56b05ee949,false,670cca76e0941d56b05f1afb,57,0
670cca76e0941d56b05f1afc,670cca73e0941d56b05ee524,670cca73e0941d56b05ee80c,true,670cca76e0941d56b05f1afd,77,0
670cca76e0941d56b05f1afe,670cca73e0941d56b05ee58e,670cca73e0941d56b05ee8fa,false,670cca76e0941d56b05f1aff,42,0
670cca76e0941d56b05f1b00,670cca73e0941d56b05ee5e1,670cca73e0941d56b05ee9b5,true,670cca76e0941d56b05f1b01,48,0
670cca76e0941d56b05f1b02,670cca73e0941d56b05ee293,670cca73e0941d56b05ee8c6,false,670cca76e0941d56b05f1b03,95,0
670cca76e0941d56b05f1b04,670cca73e0941d56b05ee4b4,670cca73e0941d56b05ee9af,true,670cca76e0941d56b05f1b05,38,0
670cca76e0941d56b05f1b06,670cca73e0941d56b05ee5a4,670cca73e0941d56b05eea32,true,670cca76e0941d56b05f1b07,32,0
670cca76e0941d56b05f1b08,670cca73e0941d56b05ee566,670cca73e0941d56b05ee73c,false,670cca76e0941d56b05f1b09,40,0
670cca76e0941d56b05f1b0a,670cca73e0941d56b05ee4ac,670cca73e0941d56b05ee984,true,670cca76e0941d56b05f1b0b,42,0
670cca76e0941d56b05f1b0c,670cca73e0941d56b05ee301,670cca73e0941d56b05ee7d0,true,670cca76e0941d56b05f1b0d,35,0
670cca76e0941d56b05f1b0e,670cca73e0941d56b05ee658,670cca73e0941d56b05eea27,true,670cca76e0941d56b05f1b0f,91,0
670cca76e0941d56b05f1b10,670cca73e0941d56b05ee318,670cca73e0941d56b05ee81a,false,670cca76e0941d56b05f1b11,5,0
670cca76e0941d56b05f1b12,670cca73e0941d56b05ee3ac,670cca73e0941d56b05ee84b,true,670cca76e0941d56b05f1b13,46,0
670cca76e0941d56b05f1b14,670cca73e0941d56b05ee465,670cca73e0941d56b05ee91f,false,670cca76e0941d56b05f1b15,96,0
670cca76e0941d56b05f1b16,670cca73e0941d56b05ee62a,670cca73e0941d56b05ee7eb,false,670cca76e0941d56b05f1b17,58,0
670cca76e0941d56b05f1b18,670cca73e0941d56b05ee4d6,670cca73e0941d56b05ee79b,true,670cca76e0941d56b05f1b19,68,0
670cca76e0941d56b05f1b1a,670cca73e0941d56b05ee2dd,670cca73e0941d56b05ee7a7,false,670cca76e0941d56b05f1b1b,68,0
670cca76e0941d56b05f1b1c,670cca73e0941d56b05ee5dd,670cca73e0941d56b05ee876,false,670cca76e0941d56b05f1b1d,11,0
670cca76e0941d56b05f1b1e,670cca73e0941d56b05ee5de,670cca73e0941d56b05ee768,true,670cca76e0941d56b05f1b1f,72,0
670cca76e0941d56b05f1b20,670cca73e0941d56b05ee43d,670cca73e0941d56b05ee67c,false,670cca76e0941d56b05f1b21,56,0
670cca76e0941d56b05f1b22,670cca73e0941d56b05ee4ee,670cca73e0941d56b05ee985,false,670cca76e0941d56b05f1b23,4,0
670cca76e0941d56b05f1b24,670cca73e0941d56b05ee58f,670cca73e0941d56b05ee8bb,false,670cca76e0941d56b05f1b25,7,0
670cca76e0941d56b05f1b26,670cca73e0941d56b05ee2d6,670cca73e0941d56b05ee706,false,670cca76e0941d56b05f1b27,15,0
670cca76e0941d56b05f1b28,670cca73e0941d56b05ee53c,670cca73e0941d56b05ee791,true,670cca76e0941d56b05f1b29,9,0
670cca76e0941d56b05f1b2a,670cca73e0941d56b05ee543,670cca73e0941d56b05ee929,true,670cca76e0941d56b05f1b2b,58,0
670cca76e0941d56b05f1b2c,670cca73e0941d56b05ee454,670cca73e0941d56b05ee779,false,670cca76e0941d56b05f1b2d,51,0
670cca76e0941d56b05f1b2e,670cca73e0941d56b05ee38b,670cca73e0941d56b05ee71f,false,670cca76e0941d56b05f1b2f,4,0
670cca76e0941d56b05f1b30,670cca73e0941d56b05ee50b,670cca73e0941d56b05ee7ce,false,670cca76e0941d56b05f1b31,84,0
670cca76e0941d56b05f1b32,670cca73e0941d56b05ee4d0,670cca73e0941d56b05ee73d,false,670cca76e0941d56b05f1b33,78,0
670cca76e0941d56b05f1b34,670cca73e0941d56b05ee36c,670cca73e0941d56b05ee81b,false,670cca76e0941d56b05f1b35,51,0
670cca76e0941d56b05f1b36,670cca73e0941d56b05ee54e,670cca73e0941d56b05ee7c2,true,670cca76e0941d56b05f1b37,39,0
670cca76e0941d56b05f1b38,670cca73e0941d56b05ee523,670cca73e0941d56b05ee68c,false,670cca76e0941d56b05f1b39,63,0
670cca76e0941d56b05f1b3a,670cca73e0941d56b05ee52c,670cca73e0941d56b05ee920,false,670cca76e0941d56b05f1b3b,35,0
670cca76e0941d56b05f1b3c,670cca73e0941d56b05ee399,670cca73e0941d56b05eea45,true,670cca76e0941d56b05f1b3d,15,0
670cca76e0941d56b05f1b3e,670cca73e0941d56b05ee4b1,670cca73e0941d56b05ee903,true,670cca76e0941d56b05f1b3f,63,0
670cca76e0941d56b05f1b40,670cca73e0941d56b05ee47d,670cca73e0941d56b05ee716,true,670cca76e0941d56b05f1b41,27,0
670cca76e0941d56b05f1b42,670cca73e0941d56b05ee532,670cca73e0941d56b05ee82a,false,670cca76e0941d56b05f1b43,5,0
670cca76e0941d56b05f1b44,670cca73e0941d56b05ee496,670cca73e0941d56b05ee816,false,670cca76e0941d56b05f1b45,9,0
670cca76e0941d56b05f1b46,670cca73e0941d56b05ee642,670cca73e0941d56b05ee92b,true,670cca76e0941d56b05f1b47,48,0
670cca76e0941d56b05f1b48,670cca73e0941d56b05ee5c0,670cca73e0941d56b05ee8f4,false,670cca76e0941d56b05f1b49,76,0
670cca76e0941d56b05f1b4a,670cca73e0941d56b05ee343,670cca73e0941d56b05ee69a,true,670cca76e0941d56b05f1b4b,92,0
670cca76e0941d56b05f1b4c,670cca73e0941d56b05ee2f6,670cca73e0941d56b05ee69a,false,670cca76e0941d56b05f1b4d,96,0
670cca76e0941d56b05f1b4e,670cca73e0941d56b05ee489,670cca73e0941d56b05ee7b0,true,670cca76e0941d56b05f1b4f,37,0
670cca76e0941d56b05f1b50,670cca73e0941d56b05ee580,670cca73e0941d56b05ee771,false,670cca76e0941d56b05f1b51,21,0
670cca76e0941d56b05f1b52,670cca73e0941d56b05ee2b8,670cca73e0941d56b05ee897,true,670cca76e0941d56b05f1b53,2,0
670cca76e0941d56b05f1b54,670cca73e0941d56b05ee389,670cca73e0941d56b05ee997,true,670cca76e0941d56b05f1b55,79,0
670cca76e0941d56b05f1b56,670cca73e0941d56b05ee570,670cca73e0941d56b05ee96c,false,670cca76e0941d56b05f1b57,55,0
670cca76e0941d56b05f1b58,670cca73e0941d56b05ee479,670cca73e0941d56b05ee8f4,true,670cca76e0941d56b05f1b59,7,0
670cca76e0941d56b05f1b5a,670cca73e0941d56b05ee4be,670cca73e0941d56b05ee9a9,true,670cca76e0941d56b05f1b5b,2,0
670cca76e0941d56b05f1b5c,670cca73e0941d56b05ee40d,670cca73e0941d56b05ee9f3,true,670cca76e0941d56b05f1b5d,35,0
670cca76e0941d56b05f1b5e,670cca73e0941d56b05ee5da,670cca73e0941d56b05ee7c3,true,670cca76e0941d56b05f1b5f,46,0
670cca76e0941d56b05f1b60,670cca73e0941d56b05ee5a2,670cca73e0941d56b05ee9ce,true,670cca76e0941d56b05f1b61,12,0
670cca76e0941d56b05f1b62,670cca73e0941d56b05ee2f5,670cca73e0941d56b05ee856,true,670cca76e0941d56b05f1b63,52,0
670cca76e0941d56b05f1b64,670cca73e0941d56b05ee389,670cca73e0941d56b05ee694,true,670cca76e0941d56b05f1b65,57,0
670cca76e0941d56b05f1b66,670cca73e0941d56b05ee501,670cca73e0941d56b05ee767,true,670cca76e0941d56b05f1b67,80,0
670cca76e0941d56b05f1b68,670cca73e0941d56b05ee46c,670cca73e0941d56b05ee7ad,false,670cca76e0941d56b05f1b69,89,0
670cca76e0941d56b05f1b6a,670cca73e0941d56b05ee54d,670cca73e0941d56b05ee715,true,670cca76e0941d56b05f1b6b,73,0
670cca76e0941d56b05f1b6c,670cca73e0941d56b05ee3b5,670cca73e0941d56b05ee6e6,true,670cca76e0941d56b05f1b6d,62,0
670cca76e0941d56b05f1b6e,670cca73e0941d56b05ee300,670cca73e0941d56b05ee68e,true,670cca76e0941d56b05f1b6f,93,0
670cca76e0941d56b05f1b70,670cca73e0941d56b05ee4fe,670cca73e0941d56b05ee9b5,true,670cca76e0941d56b05f1b71,59,0
670cca76e0941d56b05f1b72,670cca73e0941d56b05ee2fd,670cca73e0941d56b05ee994,true,670cca76e0941d56b05f1b73,90,0
670cca76e0941d56b05f1b74,670cca73e0941d56b05ee41b,670cca73e0941d56b05ee89b,false,670cca76e0941d56b05f1b75,19,0
670cca76e0941d56b05f1b76,670cca73e0941d56b05ee284,670cca73e0941d56b05ee806,false,670cca76e0941d56b05f1b77,15,0
670cca76e0941d56b05f1b78,670cca73e0941d56b05ee422,670cca73e0941d56b05ee959,false,670cca76e0941d56b05f1b79,38,0
670cca76e0941d56b05f1b7a,670cca73e0941d56b05ee3dd,670cca73e0941d56b05eea3a,true,670cca76e0941d56b05f1b7b,27,0
670cca76e0941d56b05f1b7c,670cca73e0941d56b05ee653,670cca73e0941d56b05ee8c8,true,670cca76e0941d56b05f1b7d,26,0
670cca76e0941d56b05f1b7e,670cca73e0941d56b05ee561,670cca73e0941d56b05eea09,true,670cca76e0941d56b05f1b7f,40,0
670cca76e0941d56b05f1b80,670cca73e0941d56b05ee49e,670cca73e0941d56b05ee8b1,false,670cca76e0941d56b05f1b81,84,0
670cca76e0941d56b05f1b82,670cca73e0941d56b05ee300,670cca73e0941d56b05ee9e2,false,670cca76e0941d56b05f1b83,48,0
670cca76e0941d56b05f1b84,670cca73e0941d56b05ee3bf,670cca73e0941d56b05ee8bc,true,670cca76e0941d56b05f1b85,78,0
670cca76e0941d56b05f1b86,670cca73e0941d56b05ee389,670cca73e0941d56b05ee887,false,670cca76e0941d56b05f1b87,78,0
670cca76e0941d56b05f1b88,670cca73e0941d56b05ee50b,670cca73e0941d56b05ee763,true,670cca76e0941d56b05f1b89,76,0
